hash_dec	hash_le	db_entry	name	perf_le
3980289669	85 66 3E ED	nis_370_z_09_pp2v7	Nissan 370Z (Z34) - Style Pack 2	38 48 2B 41
4161235698	F2 6A 07 F8	nis_370_z_09_pp2v8	Nissan 370Z (Z34) - Style Pack 2	38 48 2B 41
2762150112	E0 10 A3 A4	nis_370_z_09_pp3v1	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
1178871336	28 26 44 46	nis_370_z_09_pp3v2	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
1918347875	63 AA 57 72	nis_370_z_09_pp3v3	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
3135159179	8B BB DE BA	nis_370_z_09_pp3v4	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
4008155704	38 9A E7 EE	nis_370_z_09_pp3v5	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
3459283751	27 7B 30 CE	nis_370_z_09_pp3v6	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
1480355273	C9 6D 3C 58	nis_370_z_09_pp3v7	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
1128695211	AB 85 46 43	nis_370_z_09_pp3v8	Nissan 370Z (Z34) - Aero Pack	22 82 3C 64
794975903	9F 5E 62 2F	nis_370_z_09_pp_rare_1	Nissan 370Z (Z34) - Signature Edition	4D DD 07 EF
4225104048	B0 F8 D5 FB	nis_370_z_09_pp_rival_1	Nissan 370Z (Z34) - Signature Edition	7E F2 CF 42
2151677351	A7 FD 3F 80	nis_370_z_09_pp_rival_2	Nissan 370Z (Z34) - Signature Edition	72 C7 09 54
3231208053	75 52 98 C0	nis_370_z_09_pp_stock_1	Nissan 370Z (Z34)	00 00 00 00
2656445332	94 23 56 9E	nis_370_z_09_pp_stock_2	Nissan 370Z (Z34)	00 00 00 00
3846449541	85 29 44 E5	nis_370_z_09_pp_stock_3	Nissan 370Z (Z34)	00 00 00 00
2133440968	C8 B9 29 7F	nis_370_z_09_pp_stock_4	Nissan 370Z (Z34)	00 00 00 00
2545251127	37 73 B5 97	nis_370_z_09_pp_stock_5	Nissan 370Z (Z34)	00 00 00 00
486318944	60 A3 FC 1C	nis_370_z_09_pp_stock_6	Nissan 370Z (Z34)	00 00 00 00
3670437380	04 6E C6 DA	nis_370_z_09_pp_stock_7	Nissan 370Z (Z34)	00 00 00 00
271627016	08 B3 30 10	nis_370_z_09_pp_stock_8	Nissan 370Z (Z34)	00 00 00 00
1460344908	4C 18 0B 57	nis_370_z_09_presale_1	Nissan 370Z (Z34) - Signature Edition	F0 60 D3 19
1412202905	99 81 2C 54	nis_gtr_r32_91	Nissan Skyline GT-R (R32)	00 00 00 00
2383789778	D2 BE 15 8E	nis_gtr_r32_91_ai_030	Nissan Skyline GT-R (R32)	94 60 61 3A
3213692963	23 10 8D BF	nis_gtr_r32_91_ai_031	Nissan Skyline GT-R (R32)	94 60 61 3A
1335793809	91 98 9E 4F	nis_gtr_r32_91_ai_088	Nissan Skyline GT-R (R32)	94 60 61 3A
1663746137	59 C0 2A 63	nis_gtr_r32_91_ai_128	Nissan Skyline GT-R (R32)	3C 7D B4 82
3936426829	4D 1B A1 EA	nis_gtr_r32_91_ai_129	Nissan Skyline GT-R (R32)	3C 7D B4 82
3171540018	32 DC 09 BD	nis_gtr_r32_91_ai_157	Nissan Skyline GT-R (R32)	3C 7D B4 82
2719936099	63 EE 1E A2	nis_gtr_r32_91_ai_158	Nissan Skyline GT-R (R32)	3C 7D B4 82
105301949	BD C7 46 06	nis_gtr_r32_91_pp1v1	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
2962601989	05 B8 95 B0	nis_gtr_r32_91_pp1v2	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
4197886475	0B AA 36 FA	nis_gtr_r32_91_pp1v3	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
398429017	59 8B BF 17	nis_gtr_r32_91_pp1v4	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
3364053120	80 60 83 C8	nis_gtr_r32_91_pp1v5	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
45832561	71 59 BB 02	nis_gtr_r32_91_pp1v6	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
4184635641	F9 78 6C F9	nis_gtr_r32_91_pp1v7	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
4280218267	9B F2 1E FF	nis_gtr_r32_91_pp1v8	Nissan Skyline GT-R (R32) - Style Pack 1	6E 31 26 7B
1205540150	36 15 DB 47	nis_gtr_r32_91_pp2v1	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
1293040713	49 3C 12 4D	nis_gtr_r32_91_pp2v2	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
1270484213	F5 0C BA 4B	nis_gtr_r32_91_pp2v3	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
1828140715	AB 36 F7 6C	nis_gtr_r32_91_pp2v4	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
1669937863	C7 3A 89 63	nis_gtr_r32_91_pp2v5	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
1920680000	40 40 7B 72	nis_gtr_r32_91_pp2v6	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
3047250225	31 59 A1 B5	nis_gtr_r32_91_pp2v7	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
2790232515	C3 91 4F A6	nis_gtr_r32_91_pp2v8	Nissan Skyline GT-R (R32) - Track Day Racer Pack	2B FC 88 F5
1279882972	DC 76 49 4C	nis_gtr_r32_91_pp_rare_1	Nissan Skyline GT-R (R32) - Signature Edition	DB AD E4 33
3686020850	F2 36 B4 DB	nis_gtr_r32_91_pp_stock_1	Nissan Skyline GT-R (R32)	00 00 00 00
3692805505	81 BD 1B DC	nis_gtr_r32_91_pp_stock_2	Nissan Skyline GT-R (R32)	00 00 00 00
3648836524	AC D3 7C D9	nis_gtr_r32_91_pp_stock_3	Nissan Skyline GT-R (R32)	00 00 00 00
3641923916	4C 59 13 D9	nis_gtr_r32_91_pp_stock_4	Nissan Skyline GT-R (R32)	00 00 00 00
362825325	6D 46 A0 15	nis_gtr_r32_91_pp_stock_5	Nissan Skyline GT-R (R32)	00 00 00 00
2370502395	FB FE 4A 8D	nis_gtr_r32_91_pp_stock_6	Nissan Skyline GT-R (R32)	00 00 00 00
2424762611	F3 F0 86 90	nis_gtr_r32_91_pp_stock_7	Nissan Skyline GT-R (R32)	00 00 00 00
2404520384	C0 11 52 8F	nis_gtr_r32_91_pp_stock_8	Nissan Skyline GT-R (R32)	00 00 00 00
1851197596	9C 08 57 6E	nis_gtr_r32_91_presale_1	Nissan Skyline GT-R (R32) - Signature Edition	4B 0B A6 1A
1525945773	AD 15 F4 5A	nis_gtr_r35_08	Nissan GT-R (R35)	00 00 00 00
4021125180	3C 80 AD EF	nis_gtr_r35_08_pp1v1	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
1338160541	9D B5 C2 4F	nis_gtr_r35_08_pp1v2	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
1267351127	57 3E 8A 4B	nis_gtr_r35_08_pp1v3	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
2210956627	53 85 C8 83	nis_gtr_r35_08_pp1v4	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
1143977279	3F B5 2F 44	nis_gtr_r35_08_pp1v5	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
1914163144	C8 CF 17 72	nis_gtr_r35_08_pp1v6	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
2936409647	2F 0E 06 AF	nis_gtr_r35_08_pp1v7	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
155119153	31 EE 3E 09	nis_gtr_r35_08_pp1v8	Nissan GT-R (R35) - Style Pack 1	D1 0F B2 CE
1200704172	AC 4A 91 47	nis_gtr_r35_08_pp2v1	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
2470145204	B4 6C 3B 93	nis_gtr_r35_08_pp2v2	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
1670911544	38 16 98 63	nis_gtr_r35_08_pp2v3	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
1606160300	AC 0F BC 5F	nis_gtr_r35_08_pp2v4	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
2987769644	2C BF 15 B2	nis_gtr_r35_08_pp2v5	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
281421583	0F 27 C6 10	nis_gtr_r35_08_pp2v6	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
2093278921	C9 E6 C4 7C	nis_gtr_r35_08_pp2v7	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
2626169307	DB 29 88 9C	nis_gtr_r35_08_pp2v8	Nissan GT-R (R35) - Style Pack 2	75 22 87 45
1586997540	24 A9 97 5E	nis_gtr_r35_08_pp3v1	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
2606758230	56 F9 5F 9B	nis_gtr_r35_08_pp3v2	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
2108188548	84 67 A8 7D	nis_gtr_r35_08_pp3v3	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
403735310	0E 83 10 18	nis_gtr_r35_08_pp3v4	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
3706285389	4D 6D E9 DC	nis_gtr_r35_08_pp3v5	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
2693366701	AD 83 89 A0	nis_gtr_r35_08_pp3v6	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
1974945303	17 46 B7 75	nis_gtr_r35_08_pp3v7	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
3882410114	82 E0 68 E7	nis_gtr_r35_08_pp3v8	Nissan GT-R (R35) - Racer Pack	91 9B EC C5
1264558075	FB 9F 5F 4B	nis_gtr_r35_08_pp_stock_1	Nissan GT-R (R35)	00 00 00 00
1511061930	AA F9 10 5A	nis_gtr_r35_08_pp_stock_2	Nissan GT-R (R35)	00 00 00 00
360109402	5A D5 76 15	nis_gtr_r35_08_pp_stock_3	Nissan GT-R (R35)	00 00 00 00
833855488	00 A0 B3 31	nis_gtr_r35_08_pp_stock_4	Nissan GT-R (R35)	00 00 00 00
3135983779	A3 50 EB BA	nis_gtr_r35_08_pp_stock_5	Nissan GT-R (R35)	00 00 00 00
3846084678	46 98 3E E5	nis_gtr_stk_73	Nissan Skyline 2000GT-R (C10)	00 00 00 00
2463598039	D7 85 D7 92	nis_gtr_stk_73_ai_089	Nissan Skyline 2000GT-R (C10)	57 9A 1E 36
1473954276	E4 C1 DA 57	nis_gtr_stk_73_ai_146	Nissan Skyline 2000GT-R (C10)	57 9A 1E 36
1553591204	A4 EB 99 5C	nis_gtr_stk_73_ai_279	Nissan Skyline 2000GT-R (C10)	57 9A 1E 36
2588383386	9A 98 47 9A	nis_gtr_stk_73_ai_280	Nissan Skyline 2000GT-R (C10)	57 9A 1E 36
907975255	57 9A 1E 36	nis_gtr_stk_73_nfs_e	Nissan Skyline 2000GT-R (C10) - NFS Edition	51 C1 C9 80
2344883827	73 16 C4 8B	nis_gtr_stk_73_pp1v1	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
3553819558	A6 FB D2 D3	nis_gtr_stk_73_pp1v2	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
447056626	F2 8A A5 1A	nis_gtr_stk_73_pp1v3	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
2697282163	73 42 C5 A0	nis_gtr_stk_73_pp1v4	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
1852931684	64 7E 71 6E	nis_gtr_stk_73_pp1v5	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
2520749125	45 94 3F 96	nis_gtr_stk_73_pp1v6	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
3264481832	28 0A 94 C2	nis_gtr_stk_73_pp1v7	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
456015687	47 3F 2E 1B	nis_gtr_stk_73_pp1v8	Nissan Skyline 2000GT-R (C10) - Style Pack 1	FE 4E D0 76
621579381	75 8C 0C 25	nis_gtr_stk_73_pp2v1	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
724264447	FF 65 2B 2B	nis_gtr_stk_73_pp2v2	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
3902544013	8D 18 9C E8	nis_gtr_stk_73_pp2v3	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
1205554504	48 4D DB 47	nis_gtr_stk_73_pp2v4	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
1411639019	EB E6 23 54	nis_gtr_stk_73_pp2v5	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
3775401706	EA 0E 08 E1	nis_gtr_stk_73_pp2v6	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
1422911532	2C E8 CF 54	nis_gtr_stk_73_pp2v7	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
2067453050	7A D4 3A 7B	nis_gtr_stk_73_pp2v8	Nissan Skyline 2000GT-R (C10) - Retro Racer Pack	C0 D3 0C F6
1203603962	FA 89 BD 47	nis_gtr_stk_73_pp_rare_1	Nissan Skyline 2000GT-R (C10) - Signature Edition	8E B4 6A 63
3245189596	DC A9 6D C1	nis_gtr_stk_73_pp_stock_1	Nissan Skyline 2000GT-R (C10)	00 00 00 00
4154641755	5B CD A2 F7	nis_gtr_stk_73_pp_stock_2	Nissan Skyline 2000GT-R (C10)	00 00 00 00
1478693012	94 10 23 58	nis_gtr_stk_73_pp_stock_3	Nissan Skyline 2000GT-R (C10)	00 00 00 00
761082798	AE 33 5D 2D	nis_gtr_stk_73_pp_stock_4	Nissan Skyline 2000GT-R (C10)	00 00 00 00
1526172372	D4 8A F7 5A	nis_gtr_stk_73_pp_stock_5	Nissan Skyline 2000GT-R (C10)	00 00 00 00
432743829	95 25 CB 19	nis_gtr_stk_73_pp_stock_6	Nissan Skyline 2000GT-R (C10)	00 00 00 00
612501851	5B 09 82 24	nis_gtr_stk_73_pp_stock_7	Nissan Skyline 2000GT-R (C10)	00 00 00 00
1492908884	54 FB FB 58	nis_gtr_stk_73_pp_stock_8	Nissan Skyline 2000GT-R (C10)	00 00 00 00
3002164995	03 67 F1 B2	nis_gtr_v_10	Nissan GT-R SpecV (R35)	00 00 00 00
2924052145	B1 7E 49 AE	nis_gtr_v_10_ai_018	Nissan GT-R SpecV (R35)	03 67 F1 B2
877774352	10 C6 51 34	nis_gtr_v_10_ai_159	Nissan GT-R SpecV (R35)	00 00 00 00
3549823684	C4 02 96 D3	nis_gtr_v_10_ai_160	Nissan GT-R SpecV (R35)	00 00 00 00
2497614128	30 91 DE 94	nis_gtr_v_10_ai_193	Nissan GT-R SpecV (R35)	00 00 00 00
1041354761	09 D0 11 3E	nis_gtr_v_10_ai_194	Nissan GT-R SpecV (R35)	00 00 00 00
3914415322	DA 3C 51 E9	nis_gtr_v_10_ai_216	Nissan GT-R SpecV (R35)	F4 36 0B BF
2798233978	7A A9 C9 A6	nis_gtr_v_10_ai_238	Nissan GT-R SpecV (R35)	C8 8B 19 B5
4201754403	23 AF 71 FA	nis_gtr_v_10_ai_245	Nissan GT-R SpecV (R35)	8E 5F 72 80
1214321547	8B 13 61 48	nis_gtr_v_10_ai_302	Nissan GT-R SpecV (R35)	F4 36 0B BF
1956996961	61 67 A5 74	nis_gtr_v_10_ai_303	Nissan GT-R SpecV (R35)	F4 36 0B BF
2056341605	65 48 91 7A	nis_gtr_v_10_nfs_e	Nissan GT-R (R35) - NFS Edition	65 48 91 7A
1114741255	07 9A 71 42	nis_gtr_v_10_pp1v1	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
2906217563	5B 5C 39 AD	nis_gtr_v_10_pp1v2	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
1860559693	4D E3 E5 6E	nis_gtr_v_10_pp1v3	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
3088485922	22 8E 16 B8	nis_gtr_v_10_pp1v4	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
901790013	3D 39 C0 35	nis_gtr_v_10_pp1v5	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
1342830681	59 F8 09 50	nis_gtr_v_10_pp1v6	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
2609715931	DB 1A 8D 9B	nis_gtr_v_10_pp1v7	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
4179439559	C7 2F 1D F9	nis_gtr_v_10_pp1v8	Nissan GT-R SpecV (R35) - Style Pack 1	11 46 30 52
1923031885	4D 23 9F 72	nis_gtr_v_10_pp2v1	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
1569597502	3E 28 8E 5D	nis_gtr_v_10_pp2v2	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
3335607737	B9 55 D1 C6	nis_gtr_v_10_pp2v3	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
2347791509	95 74 F0 8B	nis_gtr_v_10_pp2v4	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
978058455	D7 FC 4B 3A	nis_gtr_v_10_pp2v5	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
3736901383	07 97 BC DE	nis_gtr_v_10_pp2v6	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
1476481628	5C 52 01 58	nis_gtr_v_10_pp2v7	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
1419225212	7C A8 97 54	nis_gtr_v_10_pp2v8	Nissan GT-R SpecV (R35) - Style Pack 2	D4 52 62 43
1719428294	C6 64 7C 66	nis_gtr_v_10_pp3v1	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
1030686517	35 07 6F 3D	nis_gtr_v_10_pp3v2	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
2857248578	42 27 4E AA	nis_gtr_v_10_pp3v3	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
3678364515	63 63 3F DB	nis_gtr_v_10_pp3v4	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
3822079653	A5 4E D0 E3	nis_gtr_v_10_pp3v5	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
4119710830	6E CC 8D F5	nis_gtr_v_10_pp3v6	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
1096105538	42 3E 55 41	nis_gtr_v_10_pp3v7	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
2154105665	41 0B 65 80	nis_gtr_v_10_pp3v8	Nissan GT-R SpecV (R35) - Time Attack Pack	F8 2C 53 2C
528049014	76 63 79 1F	nis_gtr_v_10_pp_rare_1	Nissan GT-R (R35) - Signature Edition	A4 32 67 65
501327745	81 A7 E1 1D	nis_gtr_v_10_pp_run	Nissan GT-R (R35) - Signature Edition	A9 5F 58 1A
332754079	9F 6C D5 13	nis_gtr_v_10_pp_stock_1	Nissan GT-R SpecV (R35)	00 00 00 00
523078012	7C 89 2D 1F	nis_gtr_v_10_pp_stock_2	Nissan GT-R SpecV (R35)	00 00 00 00
566641552	90 43 C6 21	nis_gtr_v_10_pp_stock_3	Nissan GT-R SpecV (R35)	00 00 00 00
2495925062	46 CB C4 94	nis_gtr_v_10_pp_stock_4	Nissan GT-R SpecV (R35)	00 00 00 00
1367228262	66 3F 7E 51	nis_gtr_v_10_pp_stock_5	Nissan GT-R SpecV (R35)	00 00 00 00
1408655202	62 5F F6 53	nis_s14_a_97	Nissan 200SX (S14)	00 00 00 00
2064413554	72 73 0C 7B	nis_s14_a_97_adsales_1	Nissan 200SX (S14) - Signature Edition	85 88 9A D3
2814757837	CD CB C5 A7	nis_s14_a_97_ai_001	Nissan 200SX (S14)	31 91 D4 32
2995763490	22 B9 8F B2	nis_s14_a_97_ai_016	Nissan 200SX (S14)	31 91 D4 32
2752798600	88 5F 14 A4	nis_s14_a_97_ai_211	Nissan 200SX (S14)	31 91 D4 32
1291120942	2E F1 F4 4C	nis_s14_a_97_ai_275	Nissan 200SX (S14)	31 91 D4 32
2509207547	FB 77 8F 95	nis_s14_a_97_ai_276	Nissan 200SX (S14)	31 91 D4 32
622079570	52 2E 14 25	nis_s14_a_97_ai_287	Nissan 200SX (S14)	31 91 D4 32
3235242236	FC E0 D5 C0	nis_s14_a_97_ai_288	Nissan 200SX (S14)	31 91 D4 32
852791601	31 91 D4 32	nis_s14_a_97_nfs_e	Nissan 200SX (S14) - NFS Edition	31 91 D4 32
1236737617	51 1E B7 49	nis_s14_a_97_pp1v1	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
3297614510	AE 9A 8D C4	nis_s14_a_97_pp1v2	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
3596619685	A5 0F 60 D6	nis_s14_a_97_pp1v3	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
2912682454	D6 01 9C AD	nis_s14_a_97_pp1v4	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
517051123	F3 92 D1 1E	nis_s14_a_97_pp1v5	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
1763282018	62 8C 19 69	nis_s14_a_97_pp1v6	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
96178771	53 92 BB 05	nis_s14_a_97_pp1v7	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
1356890724	64 82 E0 50	nis_s14_a_97_pp1v8	Nissan 200SX (S14) - Style Pack 1	E7 C7 04 72
185967747	83 A4 15 0B	nis_s14_a_97_pp2v1	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
3223908346	FA EF 28 C0	nis_s14_a_97_pp2v2	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
2014800350	DE 69 17 78	nis_s14_a_97_pp2v3	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
3474908292	84 E4 1E CF	nis_s14_a_97_pp2v4	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
2173570557	FD 0D 8E 81	nis_s14_a_97_pp2v5	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
3631296099	63 2E 71 D8	nis_s14_a_97_pp2v6	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
2968774967	37 E9 F3 B0	nis_s14_a_97_pp2v7	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
3179365976	58 46 81 BD	nis_s14_a_97_pp2v8	Nissan 200SX (S14) - Tuner Pack	D4 2E E4 83
2154361069	ED F0 68 80	nis_s14_a_97_pp3v1	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
3130531977	89 20 98 BA	nis_s14_a_97_pp3v2	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
970637250	C2 BF DA 39	nis_s14_a_97_pp3v3	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
2141092191	5F 79 9E 7F	nis_s14_a_97_pp3v4	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
1026167114	4A 11 2A 3D	nis_s14_a_97_pp3v5	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
2882412952	98 21 CE AB	nis_s14_a_97_pp3v6	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
1266159466	6A 0F 78 4B	nis_s14_a_97_pp3v7	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
375799496	C8 3E 66 16	nis_s14_a_97_pp3v8	Nissan 200SX (S14) - Drifting Pack	6E C1 8B 40
1409617150	FE 0C 05 54	nis_s14_a_97_pp_rare_1	Nissan 200SX (S14) - Signature Edition	36 75 AA 6A
2604553166	CE 53 3E 9B	nis_s14_a_97_pp_stock_1	Nissan 200SX (S14)	62 5F F6 53
3874314692	C4 59 ED E6	nis_s14_a_97_pp_stock_2	Nissan 200SX (S14)	00 00 00 00
2802420719	EF 8B 09 A7	nis_s14_a_97_pp_stock_3	Nissan 200SX (S14)	00 00 00 00
4170138417	31 43 8F F8	nis_s14_a_97_pp_stock_4	Nissan 200SX (S14)	00 00 00 00
1930173700	04 1D 0C 73	nis_s14_a_97_pp_stock_5	Nissan 200SX (S14)	00 00 00 00
3322475057	31 F2 08 C6	nis_s14_a_97_pp_stock_6	Nissan 200SX (S14)	00 00 00 00
4015386987	6B F1 55 EF	nis_s14_a_97_pp_stock_7	Nissan 200SX (S14)	00 00 00 00
3345915973	45 A0 6E C7	nis_s14_a_97_pp_stock_8	Nissan 200SX (S14)	00 00 00 00
3056673993	C9 24 31 B6	pag_hua_stk_11	Pagani Huayra	00 00 00 00
272462180	64 71 3D 10	pag_hua_stk_11_ai_260	Pagani Huayra	00 00 00 00
238433599	3F 35 36 0E	pag_hua_stk_11_pp1v1	Pagani Huayra - Style Pack 1	CF 08 74 DE
3388131117	2D C7 F2 C9	pag_hua_stk_11_pp1v2	Pagani Huayra - Style Pack 1	CF 08 74 DE
270572032	00 9A 20 10	pag_hua_stk_11_pp1v3	Pagani Huayra - Style Pack 1	CF 08 74 DE
429465421	4D 1F 99 19	pag_hua_stk_11_pp1v4	Pagani Huayra - Style Pack 1	CF 08 74 DE
1363587384	38 B1 46 51	pag_hua_stk_11_pp1v5	Pagani Huayra - Style Pack 1	CF 08 74 DE
2904320215	D7 68 1C AD	pag_hua_stk_11_pp1v6	Pagani Huayra - Style Pack 1	CF 08 74 DE
533716564	54 DE CF 1F	pag_hua_stk_11_pp1v7	Pagani Huayra - Style Pack 1	CF 08 74 DE
1368115291	5B C8 8B 51	pag_hua_stk_11_pp1v8	Pagani Huayra - Style Pack 1	CF 08 74 DE
1008774409	09 AD 20 3C	pag_hua_stk_11_pp2v1	Pagani Huayra - Aero Pack	F3 CE B7 AA
3263622175	1F EC 86 C2	pag_hua_stk_11_pp2v2	Pagani Huayra - Aero Pack	F3 CE B7 AA
911442981	25 84 53 36	pag_hua_stk_11_pp2v3	Pagani Huayra - Aero Pack	F3 CE B7 AA
1504752564	B4 B3 B0 59	pag_hua_stk_11_pp2v4	Pagani Huayra - Aero Pack	F3 CE B7 AA
2112395282	12 98 E8 7D	pag_hua_stk_11_pp2v5	Pagani Huayra - Aero Pack	F3 CE B7 AA
3901405701	05 BA 8A E8	pag_hua_stk_11_pp2v6	Pagani Huayra - Aero Pack	F3 CE B7 AA
934423389	5D 2B B2 37	pag_hua_stk_11_pp2v7	Pagani Huayra - Aero Pack	F3 CE B7 AA
885036472	B8 95 C0 34	pag_hua_stk_11_pp2v8	Pagani Huayra - Aero Pack	F3 CE B7 AA
2149624056	F8 A8 20 80	pag_hua_stk_11_pp_rare_1	Pagani Huayra - Signature Edition	88 DB C6 6B
671513072	F0 79 06 28	pag_hua_stk_11_pp_run	Pagani Huayra - NFS Edition	88 DB C6 6B
801824035	23 DD CA 2F	pag_hua_stk_11_pp_stock_1	Pagani Huayra	00 00 00 00
3644372353	81 B5 38 D9	pag_hua_stk_11_pp_stock_2	Pagani Huayra	00 00 00 00
1000995635	33 FB A9 3B	pag_hua_stk_11_pp_stock_3	Pagani Huayra	00 00 00 00
2301704731	1B 3A 31 89	pag_hua_stk_11_pp_stock_4	Pagani Huayra	00 00 00 00
